enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
21259,47,0.92,1,1,0,0,5,0,4,2,0,39,1.0
32705,5,0.92,1,0,2,1,2,14,0,4,1,100,0.0
11360,77,0.89,0,0,2,0,5,1,1,5,0,82,0.0
31544,66,0.939,1,0,2,1,5,19,4,5,0,10,0.0
23626,92,0.647,1,0,2,1,5,16,7,5,0,15,0.0
18849,78,0.762,1,0,0,0,5,14,6,5,0,62,0.0
19475,32,0.698,1,0,2,1,5,5,7,5,1,16,0.0
29614,94,0.884,1,0,2,0,5,5,0,1,0,180,0.0
31437,44,0.7659999999999999,1,0,2,1,5,3,7,5,3,37,0.0
13164,29,0.897,1,0,2,1,5,7,1,5,1,72,0.0
20697,37,0.555,1,0,2,0,5,14,0,1,0,134,1.0
1888,6,0.924,1,0,2,0,5,4,6,5,4,31,1.0
22663,46,0.91,1,0,2,0,2,20,0,1,0,140,0.0
31512,12,0.926,1,0,2,0,5,3,3,5,1,23,0.0
29899,5,0.92,0,0,2,0,2,20,2,5,0,7,0.0
17312,46,0.91,1,0,2,1,5,7,3,5,1,44,0.0
23837,66,0.939,1,0,2,1,5,6,5,5,4,67,0.0
13125,46,0.91,1,0,2,0,5,3,7,5,4,64,1.0
19253,94,0.884,0,0,2,0,5,14,3,5,0,312,0.0
25581,5,0.92,1,0,2,0,5,21,2,5,4,192,0.0
22752,46,0.91,0,0,2,1,5,14,0,1,1,65,0.0
17539,12,0.926,1,0,2,1,5,6,1,5,1,268,0.0
2619,46,0.91,1,0,2,0,5,18,0,1,0,33,0.0
27978,94,0.884,1,0,1,0,5,15,1,4,0,7,0.0
32660,60,0.624,1,0,2,0,5,16,3,5,0,99,1.0
87,46,0.91,1,0,2,0,2,13,0,5,0,76,0.0
29533,29,0.897,1,0,2,1,5,21,2,5,4,17,0.0
7492,46,0.91,1,0,2,1,5,18,2,5,0,56,0.0
16435,30,0.836,1,0,2,0,5,14,5,5,0,53,0.0
8504,11,0.55,1,0,1,0,5,14,0,5,0,97,0.0
26778,60,0.624,1,0,0,1,5,13,4,5,0,10,1.0
11991,89,0.802,1,0,2,0,5,19,7,5,3,141,0.0
7082,46,0.91,1,0,2,0,5,15,4,5,1,68,0.0
17695,5,0.92,0,0,2,2,5,21,3,4,3,31,0.0
12956,12,0.926,1,0,2,0,5,3,2,5,3,42,0.0
26623,60,0.624,1,0,2,0,5,11,0,0,0,47,1.0
22071,46,0.91,1,0,2,2,5,21,4,5,4,123,0.0
1698,35,0.74,1,0,2,0,5,2,4,5,0,58,1.0
7237,5,0.92,1,1,0,0,5,13,1,5,1,24,1.0
12458,12,0.926,1,0,2,1,1,10,4,5,2,63,0.0
32309,5,0.92,1,0,2,0,5,4,5,5,1,6,0.0
20544,60,0.624,1,0,2,1,5,11,4,5,0,35,1.0
30467,60,0.624,1,0,2,0,5,13,4,5,0,24,1.0
17145,5,0.92,1,0,2,0,5,21,4,5,4,55,0.0
17775,61,0.899,0,0,2,0,2,21,6,2,4,34,0.0
1908,60,0.624,1,0,2,1,5,3,3,5,0,184,1.0
30816,5,0.92,1,0,2,0,5,10,5,4,0,55,0.0
18941,12,0.926,1,0,2,0,5,18,0,5,4,73,0.0
8966,11,0.55,1,0,2,0,5,16,5,3,0,90,0.0
21307,60,0.624,1,0,2,0,5,1,4,5,1,124,0.0
17002,5,0.92,1,1,2,0,1,11,2,5,0,36,0.0
13092,46,0.91,1,0,2,1,5,6,0,5,2,55,0.0
24986,30,0.836,1,0,1,1,5,8,3,5,0,19,0.0
13436,86,0.913,1,0,2,0,5,3,7,5,0,160,0.0
20066,105,0.923,1,1,2,0,4,18,4,5,0,57,0.0
3982,80,0.8959999999999999,1,0,2,1,5,21,4,5,4,9,0.0
5607,60,0.624,1,0,2,0,5,19,1,5,0,25,1.0
19404,60,0.624,1,0,2,0,5,16,1,5,5,36,1.0
21798,5,0.92,1,0,2,0,5,21,4,5,4,50,0.0
14677,6,0.924,1,0,2,0,5,5,1,4,1,107,0.0
28374,99,0.698,1,0,2,2,5,21,0,5,4,16,0.0
8315,92,0.647,1,0,2,0,1,16,4,5,0,113,0.0
27578,5,0.92,1,1,2,0,4,11,2,2,0,110,0.0
8181,47,0.92,1,0,2,0,5,21,1,5,4,34,0.0
25706,5,0.92,1,0,2,0,5,14,1,5,0,34,0.0
18234,5,0.92,0,0,2,1,5,21,1,1,1,112,1.0
883,5,0.92,1,0,2,2,5,4,3,4,4,12,0.0
30663,12,0.926,1,0,2,1,5,6,4,1,0,77,0.0
18110,12,0.926,1,0,2,1,5,19,7,5,0,6,0.0
14752,60,0.624,1,0,1,0,5,11,1,5,0,220,1.0
4856,60,0.624,1,0,1,2,5,12,0,5,4,108,1.0
28307,29,0.897,1,0,2,1,5,17,4,1,0,12,0.0
951,86,0.913,1,0,2,0,5,21,3,5,4,13,0.0
11134,5,0.92,1,0,2,0,5,16,3,5,0,35,0.0
29871,5,0.92,0,1,2,0,2,21,4,5,4,4,0.0
20141,4,0.804,0,0,2,1,5,2,5,5,0,81,0.0
19422,60,0.624,1,0,0,0,5,11,7,5,0,102,1.0
31562,5,0.92,1,0,2,0,5,15,1,5,0,140,0.0
17556,5,0.92,1,1,2,0,5,15,7,3,5,78,1.0
1085,46,0.91,1,0,2,0,5,21,6,5,0,166,0.0
28260,35,0.74,1,0,2,0,5,21,3,5,0,40,0.0
30253,5,0.92,1,0,2,0,1,21,5,5,0,26,0.0
22396,11,0.55,1,0,1,1,5,17,3,5,0,56,0.0
12356,35,0.74,1,0,2,0,5,2,4,5,5,22,0.0
8182,77,0.89,1,0,2,0,5,6,2,5,4,16,0.0
24016,11,0.55,1,0,1,0,5,1,5,5,0,62,1.0
16000,78,0.762,1,0,2,0,5,19,1,2,0,11,0.0
12318,5,0.92,1,1,0,0,5,3,3,4,4,128,0.0
29161,5,0.92,1,0,2,0,2,13,4,1,0,106,0.0
9534,5,0.92,1,0,2,0,5,15,4,5,0,24,0.0
8314,45,0.843,1,0,0,0,5,19,4,1,0,40,0.0
25741,5,0.92,1,0,2,0,5,19,1,5,1,55,0.0
27683,29,0.897,1,0,2,1,5,10,2,5,4,48,0.0
16951,47,0.92,1,0,2,1,5,21,4,2,4,13,1.0
9624,29,0.897,0,1,2,2,2,10,1,2,0,74,0.0
21287,17,0.64,1,0,1,0,5,13,4,5,0,164,0.0
16983,5,0.92,1,1,2,0,2,0,4,4,5,48,0.0
74,60,0.624,1,0,2,0,5,3,2,5,0,50,0.0
20987,5,0.92,1,0,2,0,2,11,7,0,0,39,0.0
11633,29,0.897,1,0,2,1,5,6,4,5,0,68,0.0
12594,12,0.926,1,0,2,1,5,16,7,2,4,78,0.0
33045,29,0.897,1,0,2,1,5,17,4,5,1,48,0.0
5079,46,0.91,1,1,2,0,1,21,3,5,2,86,0.0
9389,5,0.92,1,0,2,0,5,18,3,5,4,51,0.0
22429,60,0.624,1,0,2,0,5,17,5,5,1,55,1.0
19732,57,0.682,1,1,2,1,5,21,1,5,4,47,0.0
33185,29,0.897,1,0,2,1,5,1,2,5,1,92,0.0
30091,12,0.926,1,0,2,1,5,21,1,5,4,29,0.0
27208,5,0.92,1,0,2,0,5,21,5,1,4,31,0.0
6064,12,0.926,1,0,2,0,5,19,4,5,4,65,0.0
32477,5,0.92,1,0,2,0,5,5,2,5,0,11,0.0
13504,30,0.836,1,0,2,1,5,10,5,4,4,166,0.0
5174,5,0.92,1,0,0,0,5,17,5,5,0,15,0.0
8402,5,0.92,1,0,2,0,5,1,0,5,3,28,0.0
24289,60,0.624,1,0,2,0,5,15,3,5,1,12,1.0
12364,66,0.939,1,0,2,0,5,3,4,5,0,7,0.0
17521,5,0.92,1,1,2,1,1,2,3,5,4,12,0.0
19064,96,0.754,1,0,0,0,5,13,4,5,0,23,0.0
20276,5,0.92,1,1,2,0,5,1,3,5,4,308,0.0
14481,66,0.939,1,0,2,1,1,14,2,5,3,103,0.0
12634,23,0.527,1,0,2,0,5,5,7,5,1,114,1.0
6302,115,0.915,1,0,2,0,0,14,0,5,0,322,0.0
23341,97,0.579,0,0,2,0,5,14,2,5,0,67,0.0
4621,23,0.527,0,0,2,1,5,19,0,0,0,58,1.0
7780,98,0.939,0,0,2,0,4,19,4,5,0,51,0.0
32015,5,0.92,1,0,2,0,5,21,3,5,4,77,0.0
10,12,0.926,0,0,2,0,5,6,7,1,0,53,1.0
17656,12,0.926,1,0,2,0,5,21,1,5,0,21,0.0
28436,5,0.92,1,0,2,1,5,8,4,1,1,14,0.0
30112,60,0.624,1,0,2,0,5,17,4,5,2,8,0.0
16413,60,0.624,1,0,2,0,5,18,3,5,4,76,1.0
24521,60,0.624,1,0,2,0,5,1,3,5,1,108,0.0
17366,46,0.91,1,0,2,1,5,17,3,5,0,43,0.0
26706,12,0.926,1,1,1,1,5,18,6,2,1,121,0.0
29270,46,0.91,1,1,2,0,5,14,2,5,0,22,0.0
3428,47,0.92,1,0,2,0,3,18,1,2,0,51,0.0
22547,60,0.624,1,0,2,0,5,14,3,2,0,73,0.0
28467,96,0.754,1,0,2,0,5,1,1,2,0,80,0.0
948,46,0.91,1,0,2,0,5,5,2,2,3,272,0.0
7124,94,0.884,1,0,2,0,5,21,4,5,1,86,0.0
29084,5,0.92,1,0,2,0,5,21,0,5,2,99,0.0
32077,4,0.804,1,0,2,1,5,3,6,5,1,67,0.0
3303,5,0.92,1,0,2,0,3,11,7,1,1,35,0.0
29180,61,0.899,1,0,2,0,5,8,2,5,1,130,0.0
29083,39,0.6890000000000001,1,0,1,0,5,16,7,0,0,106,0.0
20963,60,0.624,0,0,2,1,5,15,3,5,1,65,1.0
4528,41,0.698,1,0,0,0,5,7,2,5,1,16,0.0
4685,96,0.754,1,0,1,0,5,6,0,1,0,66,1.0
5135,40,0.698,1,1,2,0,5,21,5,5,4,156,0.0
7229,5,0.92,1,0,2,0,5,19,0,5,1,11,0.0
29704,79,0.493,1,0,2,0,5,1,1,5,0,108,1.0
4432,47,0.92,1,1,2,1,5,20,3,5,1,23,0.0
32116,46,0.91,1,0,2,0,5,4,0,1,1,102,0.0
13004,78,0.762,1,0,2,1,5,15,3,4,0,28,1.0
9130,40,0.698,1,1,2,0,5,11,4,5,0,36,0.0
13991,86,0.913,1,0,2,0,5,7,5,5,4,13,0.0
6080,5,0.92,1,0,2,0,2,21,2,5,4,192,0.0
24102,12,0.926,1,0,2,1,5,21,3,5,2,2,0.0
28925,47,0.92,1,0,2,0,5,10,2,2,4,70,0.0
20155,8,0.698,1,0,2,0,5,13,0,5,0,12,0.0
30244,46,0.91,1,0,2,0,5,10,2,5,1,26,0.0
8056,45,0.843,1,0,2,0,5,8,4,5,0,90,0.0
32224,5,0.92,1,0,2,0,5,21,0,1,3,48,0.0
22996,5,0.92,0,0,2,0,4,21,2,5,1,35,0.0
28719,66,0.939,2,0,2,0,4,21,5,5,4,24,0.0
16901,5,0.92,1,0,2,0,5,19,3,5,1,14,0.0
12841,46,0.91,0,0,0,0,5,15,2,4,0,114,0.0
21957,92,0.647,1,0,1,1,5,11,4,0,0,7,0.0
22205,47,0.92,1,0,2,0,5,17,0,5,1,160,0.0
9623,5,0.92,0,1,2,2,5,21,3,5,4,79,0.0
1305,5,0.92,1,0,2,0,0,19,7,2,0,37,0.0
10310,5,0.92,0,0,2,1,5,6,2,5,2,39,0.0
605,46,0.91,1,0,2,0,5,2,6,5,4,4,0.0
14587,46,0.91,1,0,2,1,5,21,4,5,0,14,0.0
27751,47,0.92,1,0,2,0,5,19,4,5,0,9,0.0
1600,40,0.698,1,0,2,0,5,1,7,5,0,14,0.0
7201,5,0.92,1,0,2,1,2,14,2,5,0,102,0.0
12216,46,0.91,1,0,2,0,5,21,4,5,0,61,1.0
5854,94,0.884,1,1,2,2,5,21,2,2,4,322,0.0
2470,111,0.865,1,0,2,0,5,19,4,5,1,152,1.0
25119,46,0.91,1,0,2,0,5,21,4,2,0,40,1.0
32809,60,0.624,1,0,0,1,5,1,7,5,0,76,1.0
17929,1,0.895,1,0,2,1,5,6,5,5,0,41,0.0
29615,60,0.624,1,0,2,0,5,16,0,5,0,4,1.0
17445,46,0.91,1,0,2,0,5,16,3,5,4,78,0.0
27980,5,0.92,1,0,2,2,5,17,3,5,0,11,0.0
8935,20,0.738,1,0,2,0,5,8,6,5,2,2,0.0
12089,60,0.624,1,0,0,0,5,14,0,0,0,196,1.0
32711,78,0.762,1,0,2,0,5,4,3,5,4,11,1.0
8164,60,0.624,0,0,2,0,5,15,3,5,2,131,1.0
27266,5,0.92,1,0,2,0,1,21,2,5,1,34,0.0
22357,5,0.92,1,0,2,0,5,8,4,1,0,32,1.0
17809,52,0.878,1,0,2,0,3,18,4,5,0,129,0.0
16699,5,0.92,1,0,2,0,5,19,3,5,0,72,0.0
28215,29,0.897,1,0,2,1,5,15,4,1,1,46,0.0
27019,46,0.91,1,0,2,0,5,21,4,5,0,14,0.0
790,5,0.92,1,0,2,0,5,21,3,5,2,71,0.0
18333,98,0.939,0,0,2,0,5,17,2,5,4,7,0.0
11743,60,0.624,1,0,2,0,5,13,3,5,5,96,1.0
13205,98,0.939,0,0,2,0,5,1,5,5,0,94,0.0
22047,5,0.92,1,0,2,1,5,6,6,5,1,64,0.0
11026,5,0.92,0,0,2,0,5,13,3,3,0,134,0.0
16550,12,0.926,1,0,2,1,5,12,3,5,4,64,0.0
23032,78,0.762,1,0,2,0,5,16,3,5,0,45,0.0
12688,12,0.926,1,1,2,0,5,1,4,5,2,150,0.0
27368,111,0.865,1,0,2,1,1,21,4,5,4,113,0.0
15060,104,0.693,1,0,2,0,5,17,7,5,2,4,0.0
31148,5,0.92,1,0,2,0,5,6,3,5,0,86,0.0
23109,12,0.926,1,0,2,0,5,16,2,5,0,104,0.0
5436,6,0.924,1,0,2,1,5,21,2,5,4,162,0.0
25785,5,0.92,1,0,2,0,5,21,4,5,4,18,0.0
18614,46,0.91,1,0,2,1,5,21,2,5,0,29,0.0
4650,109,0.698,1,0,2,1,5,21,1,5,3,9,0.0
2292,60,0.624,1,0,2,0,5,13,0,5,0,58,0.0
15080,81,0.74,1,0,2,0,5,2,5,5,1,232,0.0
8863,5,0.92,0,0,2,0,5,7,3,5,1,7,0.0
11271,67,0.698,1,0,1,0,5,15,4,5,1,6,0.0
29265,60,0.624,1,0,0,0,5,16,1,5,0,37,0.0
5039,77,0.89,1,0,2,0,5,6,5,5,5,74,0.0
13028,5,0.92,1,1,2,0,0,15,4,5,4,260,0.0
32833,60,0.624,1,0,2,1,5,13,1,5,1,61,0.0
15555,46,0.91,1,0,2,0,5,18,4,1,0,51,0.0
12249,12,0.926,1,0,2,0,5,2,4,5,0,108,0.0
32995,60,0.624,1,0,0,0,5,11,0,0,0,56,0.0
7184,5,0.92,1,0,2,1,5,19,1,1,0,52,0.0
5698,60,0.624,1,0,2,1,5,14,3,5,1,164,0.0
30229,30,0.836,1,0,2,0,5,6,4,1,0,85,0.0
4455,60,0.624,1,0,2,1,5,18,2,2,2,31,1.0
6518,65,0.848,1,0,2,0,5,13,7,5,0,28,0.0
833,90,0.855,1,0,2,0,5,17,3,5,0,2,0.0
2365,90,0.855,1,0,2,1,5,6,4,5,5,141,0.0
28148,5,0.92,0,0,2,0,5,1,4,0,0,72,0.0
7688,5,0.92,1,0,2,0,5,5,0,5,3,44,0.0
33037,5,0.92,1,0,2,0,1,15,5,5,0,36,0.0
419,5,0.92,1,0,2,0,5,21,4,5,1,46,0.0
7420,5,0.92,1,1,2,0,5,13,4,5,2,148,0.0
9911,86,0.913,1,1,2,1,5,21,3,5,4,80,0.0
1083,5,0.92,1,0,2,0,5,6,2,5,0,68,0.0
12799,5,0.92,0,0,2,1,5,21,3,4,4,33,0.0
2757,94,0.884,1,0,2,0,5,15,3,5,0,70,0.0
17536,12,0.926,1,0,2,0,5,19,6,5,0,145,0.0
10335,5,0.92,0,0,2,0,5,3,4,1,0,32,0.0
1234,78,0.762,1,0,2,0,5,19,3,5,1,67,0.0
9396,94,0.884,0,0,2,0,5,13,5,5,4,55,0.0
24371,5,0.92,0,1,2,0,5,10,3,5,4,86,0.0
4131,5,0.92,1,1,2,2,5,21,6,2,4,7,0.0
2227,66,0.939,1,0,2,1,5,1,1,5,0,35,0.0
7450,5,0.92,1,0,2,1,5,7,1,5,1,24,1.0
20162,47,0.92,1,0,2,0,5,5,3,5,4,40,0.0
16307,60,0.624,1,0,2,0,5,1,3,5,5,37,0.0
4686,86,0.913,2,0,1,0,5,17,3,5,0,145,1.0
4564,98,0.939,1,0,2,0,5,16,4,1,3,52,0.0
14791,0,0.847,1,0,0,0,5,1,6,5,0,9,0.0
3872,5,0.92,1,0,2,0,5,21,1,5,4,18,0.0
17977,39,0.6890000000000001,0,0,0,1,5,10,4,5,0,125,0.0
10779,60,0.624,1,0,2,0,5,17,5,5,0,32,1.0
27602,60,0.624,1,1,2,0,5,2,3,5,2,34,0.0
19760,111,0.865,1,0,2,1,5,9,3,5,2,14,0.0
5727,60,0.624,1,0,2,0,1,21,4,5,4,68,0.0
20187,14,0.743,1,0,2,1,5,5,0,5,4,105,0.0
10620,98,0.939,0,0,2,0,2,14,4,1,0,100,0.0
27681,105,0.923,1,0,2,0,5,15,4,5,3,15,1.0
27676,47,0.92,1,1,2,0,2,5,5,5,0,40,0.0
20958,5,0.92,1,0,2,0,5,2,5,5,1,34,0.0
10782,6,0.924,2,0,2,0,5,1,2,5,0,80,0.0
17161,12,0.926,1,0,2,1,5,15,1,1,0,18,0.0
13703,6,0.924,1,0,2,0,5,5,7,5,3,166,0.0
11635,69,0.893,1,0,2,1,5,21,1,2,0,32,0.0
4218,5,0.92,1,0,2,0,5,6,0,5,4,198,0.0
25124,90,0.855,1,0,2,0,5,2,6,5,1,76,1.0
26907,5,0.92,1,0,2,0,5,3,1,5,1,47,0.0
13363,109,0.698,1,0,0,1,5,3,1,5,0,33,0.0
16455,45,0.843,1,0,2,1,5,10,0,5,0,56,0.0
17864,46,0.91,1,0,1,1,5,21,4,1,0,284,0.0
13422,29,0.897,1,0,2,0,5,21,7,5,4,48,0.0
26093,46,0.91,1,0,2,0,5,6,4,5,4,28,0.0
16748,5,0.92,1,0,2,0,5,2,4,5,0,77,0.0
30355,5,0.92,1,0,2,0,5,14,4,5,0,56,0.0
8560,96,0.754,1,0,1,0,5,13,1,5,5,127,1.0
1986,96,0.754,1,0,1,0,5,17,0,4,0,158,0.0
10392,5,0.92,1,0,2,0,5,6,6,3,4,53,0.0
4287,66,0.939,1,1,0,0,5,16,5,4,0,10,0.0
995,5,0.92,1,0,2,0,5,14,0,5,2,29,1.0
26700,5,0.92,1,0,2,1,2,21,6,2,4,40,0.0
13480,60,0.624,1,0,2,1,5,13,4,0,0,144,1.0
12094,5,0.92,1,0,2,0,5,5,1,4,1,60,0.0
29538,60,0.624,1,0,0,0,5,1,3,5,0,53,0.0
21148,12,0.926,1,0,1,0,5,16,1,1,0,57,0.0
30126,48,0.767,0,0,2,1,5,2,0,0,3,84,0.0
31351,5,0.92,1,0,0,0,5,17,0,4,0,36,1.0
18558,60,0.624,1,0,2,0,5,17,2,5,0,38,1.0
11939,80,0.8959999999999999,1,0,2,1,5,7,4,2,1,34,0.0
28322,12,0.926,1,0,2,1,5,2,0,5,1,4,0.0
18318,60,0.624,1,0,2,1,5,21,3,5,4,11,1.0
3744,5,0.92,1,0,2,0,5,12,1,5,0,20,0.0
31385,5,0.92,1,0,2,1,5,14,4,5,0,109,0.0
29626,60,0.624,1,0,2,1,5,15,1,5,0,146,1.0
20063,5,0.92,1,0,2,0,5,16,6,5,3,28,0.0
10850,11,0.55,1,0,2,0,5,13,0,5,0,5,0.0
16979,5,0.92,1,0,2,0,5,19,0,1,0,39,0.0
19163,12,0.926,1,0,2,1,5,9,1,5,0,18,0.0
32261,97,0.579,1,0,1,0,5,3,4,1,1,48,1.0
31487,29,0.897,1,0,2,1,5,1,1,5,0,5,0.0
2133,5,0.92,1,0,2,0,5,10,2,5,0,29,0.0
4486,60,0.624,1,0,2,1,5,15,4,5,0,56,1.0
3075,5,0.92,1,0,2,0,5,1,3,5,4,21,0.0
18112,60,0.624,1,0,2,1,5,1,1,5,3,4,0.0
4438,5,0.92,1,0,2,0,5,4,3,5,2,83,0.0
1209,113,0.925,1,1,2,2,5,21,0,5,4,69,0.0
18459,12,0.926,1,0,2,0,5,1,3,5,1,33,0.0
2281,1,0.895,1,0,2,2,5,21,4,5,4,50,0.0
7392,86,0.913,1,0,2,1,5,17,1,5,0,84,0.0
26839,12,0.926,1,0,2,1,5,1,0,0,0,254,0.0
7969,77,0.89,1,0,2,0,5,18,5,5,4,36,0.0
6537,99,0.698,0,1,2,1,5,17,5,2,0,12,0.0
6352,98,0.939,1,0,2,1,5,17,4,1,0,30,0.0
25541,46,0.91,1,0,2,1,5,6,7,0,2,15,0.0
7974,23,0.527,1,0,0,1,5,18,6,4,5,176,0.0
135,5,0.92,1,0,2,0,5,21,7,0,0,23,0.0
31753,60,0.624,1,1,2,0,5,11,7,5,1,34,1.0
23779,5,0.92,1,0,2,1,5,10,3,5,0,32,0.0
17647,5,0.92,1,0,2,1,5,6,3,5,5,6,0.0
30450,5,0.92,1,0,2,0,5,19,3,5,1,56,1.0
9640,5,0.92,1,0,2,0,5,21,4,5,4,143,0.0
14048,66,0.939,1,0,2,0,5,7,4,5,1,34,0.0
5855,52,0.878,1,0,2,1,5,9,2,5,4,11,0.0
5530,80,0.8959999999999999,1,0,1,0,5,10,4,5,0,80,0.0
31240,12,0.926,1,0,1,0,5,13,1,5,0,31,0.0
16993,5,0.92,1,0,2,0,5,4,3,5,1,42,0.0
11549,86,0.913,1,0,2,1,5,7,1,5,1,17,0.0
10654,46,0.91,1,0,2,1,5,8,4,1,0,61,0.0
10540,5,0.92,1,0,2,1,5,9,6,5,0,11,0.0
31364,5,0.92,1,0,2,0,1,21,6,5,0,106,0.0
29289,84,0.866,1,0,2,0,5,7,7,0,0,58,0.0
10729,12,0.926,1,0,0,0,5,21,0,0,1,37,0.0
22766,1,0.895,1,0,2,1,5,21,0,5,4,20,0.0
28093,5,0.92,0,1,0,1,5,3,3,4,1,155,0.0
17902,46,0.91,0,0,2,0,2,11,4,1,0,147,0.0
14769,4,0.804,1,1,2,2,5,12,0,5,1,188,0.0
22232,5,0.92,1,0,2,2,5,9,0,0,0,174,1.0
2545,60,0.624,0,0,0,1,5,18,5,5,1,69,1.0
18489,60,0.624,1,0,0,0,5,20,5,5,0,24,0.0
22235,52,0.878,1,0,2,0,5,21,1,5,4,36,0.0
28565,46,0.91,1,0,0,0,5,11,0,5,0,36,0.0
29367,32,0.698,0,0,2,0,1,14,0,1,3,4,0.0
24637,5,0.92,1,1,2,0,5,21,3,5,3,102,0.0
401,5,0.92,1,0,2,0,5,5,4,5,4,14,0.0
8955,5,0.92,1,0,0,0,5,14,1,5,1,80,0.0
1017,5,0.92,1,0,2,0,5,15,0,5,3,156,1.0
23100,5,0.92,1,0,2,0,5,21,3,5,2,2,0.0
5178,5,0.92,1,0,2,1,5,21,3,5,4,24,0.0
15836,12,0.926,1,0,2,0,5,19,2,5,4,78,0.0
5105,5,0.92,1,0,2,0,5,21,3,5,4,78,0.0
14277,78,0.762,1,0,2,0,5,1,2,5,3,83,0.0
22600,46,0.91,1,0,2,1,5,8,2,4,4,18,0.0
15803,47,0.92,1,0,2,1,5,21,6,5,0,64,0.0
1533,5,0.92,1,0,2,1,5,6,1,5,1,106,0.0
16907,60,0.624,1,0,0,0,5,13,0,5,0,22,0.0
23202,5,0.92,1,0,2,0,5,17,2,5,3,4,1.0
26624,46,0.91,1,0,2,0,5,7,0,5,2,202,0.0
19008,47,0.92,1,0,2,0,5,1,4,5,2,5,0.0
15822,46,0.91,1,1,2,0,5,10,2,5,0,56,0.0
3328,5,0.92,1,0,2,0,5,19,1,5,4,27,0.0
28738,12,0.926,1,0,2,0,5,14,7,5,3,16,1.0
25754,96,0.754,0,0,1,0,5,16,4,5,1,105,0.0
13429,46,0.91,1,0,2,0,3,21,0,5,4,22,0.0
30592,7,0.794,1,0,2,1,5,10,4,5,0,79,0.0
10106,5,0.92,1,0,2,0,2,7,1,5,4,228,1.0
2730,46,0.91,1,0,2,0,5,2,1,5,0,43,0.0
25693,46,0.91,1,0,2,1,5,16,3,5,0,9,0.0
17636,12,0.926,1,1,2,1,5,21,3,5,4,308,0.0
13800,46,0.91,1,1,2,0,5,11,0,5,0,140,0.0
28051,60,0.624,1,0,2,0,5,13,1,5,2,77,0.0
17011,5,0.92,1,0,2,1,5,8,0,0,4,85,0.0
27409,46,0.91,1,0,2,0,5,21,7,5,4,40,0.0
8079,5,0.92,1,1,2,1,5,21,2,4,4,132,0.0
8379,5,0.92,1,0,2,0,5,17,7,5,4,19,0.0
26092,94,0.884,1,0,1,0,5,19,0,5,2,65,0.0
31564,5,0.92,1,0,0,0,5,1,5,1,1,21,0.0
6362,78,0.762,1,1,2,1,2,13,5,4,1,5,0.0
8846,46,0.91,0,1,2,0,0,13,4,5,1,3,0.0
5824,25,0.8270000000000001,1,0,2,0,5,15,0,5,0,94,0.0
1484,47,0.92,1,0,2,0,5,7,6,5,4,7,0.0
18024,50,0.649,1,1,2,0,5,3,1,5,1,10,1.0
2028,84,0.866,2,0,2,0,5,6,1,5,0,24,0.0
2167,39,0.6890000000000001,1,0,2,0,5,16,5,1,5,4,0.0
22399,60,0.624,1,0,2,0,5,13,1,5,0,67,1.0
29576,47,0.92,1,1,1,0,5,5,3,4,4,50,0.0
29168,5,0.92,1,0,2,1,0,21,1,1,0,6,0.0
26524,98,0.939,1,1,1,0,5,21,4,5,0,122,0.0
22190,46,0.91,1,0,2,1,5,19,0,5,1,28,0.0
17753,60,0.624,1,0,2,0,5,8,4,5,0,92,0.0
14326,5,0.92,1,0,2,1,5,4,3,5,1,22,0.0
5708,46,0.91,1,0,2,0,5,18,6,5,0,45,0.0
22554,60,0.624,1,0,2,1,5,21,1,5,1,43,1.0
31949,14,0.743,1,0,2,1,5,3,1,5,1,182,0.0
30986,60,0.624,1,0,2,1,5,6,4,0,2,57,0.0
24928,60,0.624,1,0,0,1,5,1,7,5,0,110,1.0
32778,105,0.923,1,0,2,0,5,14,4,1,0,17,1.0
11251,5,0.92,1,0,2,0,5,21,4,5,4,151,0.0
26919,60,0.624,1,0,2,0,5,15,5,5,0,46,1.0
13562,60,0.624,0,0,2,1,4,18,7,2,0,17,0.0
21794,65,0.848,1,0,2,0,5,1,7,5,0,39,0.0
19083,5,0.92,1,0,2,1,5,19,5,2,2,182,0.0
16697,46,0.91,1,0,2,1,5,9,0,5,0,41,0.0
23287,47,0.92,1,0,2,0,5,9,0,5,4,152,1.0
16134,4,0.804,1,0,2,1,5,2,4,5,1,21,0.0
4881,4,0.804,1,0,2,0,5,18,2,5,0,86,0.0
208,46,0.91,1,0,2,0,5,21,3,5,4,58,1.0
24109,6,0.924,1,0,2,1,5,6,2,5,3,116,1.0
12802,14,0.743,1,0,2,1,5,21,3,5,0,6,0.0
27794,5,0.92,1,0,2,0,5,14,2,5,3,20,0.0
23550,86,0.913,1,0,2,1,5,21,1,5,2,10,0.0
25607,5,0.92,2,0,2,0,5,21,4,5,4,78,0.0
32257,112,0.698,1,0,1,0,5,19,4,5,0,166,0.0
29997,5,0.92,1,0,2,0,5,16,4,5,0,36,1.0
19325,5,0.92,1,0,2,1,5,21,1,5,0,28,0.0
10421,5,0.92,1,0,2,1,5,21,3,5,4,19,0.0
1004,5,0.92,1,0,2,1,5,21,3,5,3,10,0.0
5996,46,0.91,1,1,2,2,5,21,2,4,4,13,0.0
27879,46,0.91,1,0,2,0,5,7,1,5,4,90,0.0
